longitudeDecimal,latitudeDecimal,adresse
22.660677,53.465007,"Carska Droga, Łazy, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.65,53.45,"Downary, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.64,53.491,"Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
19.9576950073,49.2682526015,"Droga pod Reglami, Spadowiec, Zakopane, powiat tatrzański, województwo małopolskie, 34-500, Polska"
19.9566650391,49.3018448197,"51, Nowotarska, Szymony, Zakopane, powiat tatrzański, województwo małopolskie, 34-500, Polska"
22.6126098633,49.2462933246,"Potoki, Chmiel, gmina Lutowiska, powiat bieszczadzki, województwo podkarpackie, 38-713, Polska"
23.8478851318,52.7009383112,"Zrekonstuowany Peron ""Białowieża Pałac"", 2, Kolejowa, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.75,52.75,"Tryb Pojedynacki (Dojazd pożarowy 19), Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, Polska"
23.8485717773,52.901033339,"Szkolna, Usadźba, Siemianówka, gmina Narewka, powiat hajnowski, województwo podlaskie, Polska"
23.8235092163,52.7007302656,"Żebra Żubra, Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
22.577419281,53.4468643953,"Olszowa Droga, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
19.9489197784659,49.2561966355001,"Ścieżka nad Reglami, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.94,49.25,"Ruda Nyża, Ścieżka nad Reglami, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.9489237150065,49.2562000135001,"Ścieżka nad Reglami, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
20.0556010113,49.2141818856,"Zimowy Wariant Czarnego Szlaku, Brzegi, gmina Bukowina Tatrzańska, powiat tatrzański, województwo małopolskie, Polska"
23.5,51.15,"Morelowa, Okszów-Kolonia, Okszów Kolonia, gmina Chełm, powiat chełmski, województwo lubelskie, 22-105, Polska"
23.5233324766,51.1699697019,"Rezerwat Bagno Serebryskie, Pałacowa, Srebrzyszcze, gmina Chełm, powiat chełmski, województwo lubelskie, 22-105, Polska"
22.6298940182,53.342799744,"Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.7,53.45,"65, Downary-Plac, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
21.7,53.55,"Uściany Małe, Uściany Stare, gmina Pisz, powiat piski, województwo warmińsko-mazurskie, 12-200, Polska"
21.8155324459,53.6364031778,"3, Aleja Turystów, Pisz, gmina Pisz, powiat piski, województwo warmińsko-mazurskie, 12-200, Polska"
19.95562156,49.27121561,"Droga pod Reglami, Spadowiec, Zakopane, powiat tatrzański, województwo małopolskie, 34-500, Polska"
15.1208129270588,52.7040531973804,"10, Kwiatowa, Łupowo, gmina Bogdaniec, powiat gorzowski, województwo lubuskie, 66-450, Polska"
23.849,52.703,"Dom Dziecka w Białowieży, Parkowa, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
19.9554866551,49.2700615654,"Droga pod Reglami, Spadowiec, Zakopane, powiat tatrzański, województwo małopolskie, 34-500, Polska"
19.95,49.25,"Schronisko PTTK Hala Kondratowa (w remoncie), 4, Droga Brata Alberta, Kalatówki, Zakopane, powiat tatrzański, województwo małopolskie, 34-500, Polska"
16.240310662,54.0877510942,"Jagielno, gmina Manowo, powiat koszaliński, województwo zachodniopomorskie, 76-042, Polska"
16.2,54.05,"168, Kurozwęcz, gmina Świeszyno, powiat koszaliński, województwo zachodniopomorskie, 76-042, Polska"
15.0565338065,51.7267729652,"Świbna, gmina Jasień, powiat żarski, województwo lubuskie, 68-320, Polska"
15.05,51.7,"Lubanice, gmina Żary, powiat żarski, województwo lubuskie, 68-200, Polska"
14.9176025356,53.2215753412,"Wierzbno, gmina Warnice, powiat pyrzycki, województwo zachodniopomorskie, 74-201, Polska"
14.91,53.22,"Wierzbno, gmina Warnice, powiat pyrzycki, województwo zachodniopomorskie, 74-201, Polska"
14.9,53.2,"Ryszewo, gmina Pyrzyce, powiat pyrzycki, województwo zachodniopomorskie, 74-200, Polska"
15.4435729841,53.1001261475,"Wężnik, gmina Krzęcin, powiat choszczeński, województwo zachodniopomorskie, 73-231, Polska"
15.9928893903,53.1516296152,"1, Jelenie, gmina Człopa, powiat wałecki, województwo zachodniopomorskie, 78-630, Polska"
15.99,53.15,"8, Jelenie, gmina Człopa, powiat wałecki, województwo zachodniopomorskie, 78-630, Polska"
15.95,53.15,"Dojazd pożarowy 8, Rogoźnica, gmina Drawno, powiat choszczeński, województwo zachodniopomorskie, 73-220, Polska"
15.19,53.04,"Janowo, gmina Barlinek, powiat myśliborski, województwo zachodniopomorskie, 74-320, Polska"
15.1920890773,53.0415708324,"Janowo, gmina Barlinek, powiat myśliborski, województwo zachodniopomorskie, 74-320, Polska"
15.1857376064,53.0602819851,"Rezerwat Skalisty Jar Libberta, dojazd pożarowy 12, Laskowo, gmina Przelewice, powiat pyrzycki, województwo zachodniopomorskie, 74-210, Polska"
15.18,53.06,"Rezerwat Skalisty Jar Libberta, dojazd pożarowy 12, Laskowo, gmina Przelewice, powiat pyrzycki, województwo zachodniopomorskie, 74-210, Polska"
15.15,53.05,"9, Rutnica, gmina Przelewice, powiat pyrzycki, województwo zachodniopomorskie, 74-210, Polska"
15.622444152,53.2991635726,"dojazd pożarowy 11, Słutowo, gmina Recz, powiat choszczeński, województwo zachodniopomorskie, 73-210, Polska"
15.6,53.25,"3, Grabowiec, gmina Recz, powiat choszczeński, województwo zachodniopomorskie, 73-210, Polska"
15.4428863386,53.0964155157,"65, Żeńsko, gmina Krzęcin, powiat choszczeński, województwo zachodniopomorskie, 73-231, Polska"
15.4,53.05,"Przekolno, gmina Pełczyce, powiat choszczeński, województwo zachodniopomorskie, 73-261, Polska"
15.44,53.09,"Wężnik, gmina Krzęcin, powiat choszczeński, województwo zachodniopomorskie, 73-231, Polska"
15.4494667036,53.100095232,"Wiśniowa, Żeńsko, gmina Krzęcin, powiat choszczeński, województwo zachodniopomorskie, 73-231, Polska"
15.4543590541,53.3188488445,"Ognica, gmina Dobrzany, powiat stargardzki, województwo zachodniopomorskie, 73-130, Polska"
19.986387491,49.2295264627,"Sucha Przełęcz, Siodłowa Perć, Zakopane, powiat tatrzański, województwo małopolskie, 34-504, Polska"
19.94897698,49.26111577,"Ścieżka nad Reglami, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.95277288,49.2645566,"Ścieżka nad Reglami, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.95318164,49.25910118,"Ścieżka nad Reglami, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.9599981307,49.2602542819,"Ścieżka nad Reglami, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.96625379,49.26330735,"Ścieżka nad Reglami, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.98826072,49.22813121,"zrušený chodník, Štrbské Pleso, Vysoké Tatry, okres Poprad, Prešovský kraj, Slovensko"
19.9821120502,49.2324875683,"Kasprowy Wierch, Siodłowa Perć, Zakopane, powiat tatrzański, województwo małopolskie, 34-504, Polska"
15.37725024,52.27405046,"Mostki, gmina Lubrza, powiat świebodziński, województwo lubuskie, 66-218, Polska"
15.38106327,52.2729731,"92, Mostki, gmina Lubrza, powiat świebodziński, województwo lubuskie, 66-218, Polska"
15.38174093,52.27276734,"92, Mostki, gmina Lubrza, powiat świebodziński, województwo lubuskie, 66-218, Polska"
15.38253651,52.27260969,"92, Mostki, gmina Lubrza, powiat świebodziński, województwo lubuskie, 66-218, Polska"
15.38369439,52.27224479,"92, Mostki, gmina Lubrza, powiat świebodziński, województwo lubuskie, 66-218, Polska"
15.3881523,52.27117351,"92, Mostki, gmina Lubrza, powiat świebodziński, województwo lubuskie, 66-218, Polska"
15.38878803,52.27092502,"92, Mostki, gmina Lubrza, powiat świebodziński, województwo lubuskie, 66-218, Polska"
15.39010226,52.27053502,"Mostki, gmina Lubrza, powiat świebodziński, województwo lubuskie, 66-218, Polska"
15.551208,52.24797886,"Remix S.A., 36, Poznańska, Świebodzin, gmina Świebodzin, powiat świebodziński, województwo lubuskie, 66-200, Polska"
21.01994394,52.23381125,"18, Foksal, Centrum, Śródmieście Północne, Śródmieście, Warszawa, województwo mazowieckie, 00-372, Polska"
21.02466978,52.235431,"Leona Kruczkowskiego, Powiśle, Śródmieście, Warszawa, województwo mazowieckie, 00-380, Polska"
19.95836881,49.28744471,"17, Kornela Makuszyńskiego, Za Cieszynianką, Zakopane, powiat tatrzański, województwo małopolskie, 34-500, Polska"
19.9604031,49.28834616,"22, Józefa Piłsudskiego, Za Cieszynianką, Zakopane, powiat tatrzański, województwo małopolskie, 34-500, Polska"
19.98149647,49.27050453,"7, Kuźnice, Zakopane, powiat tatrzański, województwo małopolskie, 34-500, Polska"
19.97788693,49.28772746,"Willa Pod Jedlami, 1, Droga na Koziniec, Koziniec, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.95715324,49.28135306,"Małe Żywczańskie, Spadowiec, Zakopane, powiat tatrzański, województwo małopolskie, 34-500, Polska"
19.9,49.25,"Jaskinia Miętusia, Przysłop Miętusi - Małołączniak, Kościelisko, gmina Kościelisko, powiat tatrzański, województwo małopolskie, 34-511, Polska"
19.95119953,49.26128192,"Ścieżka nad Reglami, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.95715384,49.25961451,"Ścieżka nad Reglami, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.96257591,49.26141106,"Ścieżka nad Reglami, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.96579485,49.26308803,"Ścieżka nad Reglami, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.97960429,49.26919709,"Zabytkowy wagonik kolejki, Kuźnice, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.95,49.2,"Štrbské Pleso, Vysoké Tatry, okres Poprad, Prešovský kraj, 059 84, Slovensko"
19.97880932,49.28027557,"6, Przewodników Tatrzańskich, Bystre Dolne, Zakopane, powiat tatrzański, województwo małopolskie, 34-500, Polska"
19.94511004,50.06765661,"Pawia, Wesoła I, Stare Miasto, Kraków, województwo małopolskie, 31-154, Polska"
19.93920623,50.0588747,"Historyczne centrum Krakowa, Droga do Zamku, Stare Miasto, Kraków, województwo małopolskie, 31-069, Polska"
19.93589435,50.05332981,"Historyczne centrum Krakowa, Droga do Zamku, Stare Miasto, Kraków, województwo małopolskie, 31-069, Polska"
22.5233459473,53.3763653545,"gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5714688003,53.374547616,"Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5921680778,53.3481304506,"Stacja terenowa naukowo-dydaktyczna w Gugnach Instytutu Biologii, 11, Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5902798027,53.3468495126,"8, Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5871862099,53.3496803342,"2, Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.55,53.3,"Grobla Honczarowska, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5917137787,53.3483161835,"8, Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5920034572,53.3483289926,"8, Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5902224705,53.3473362736,"8, Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5918532535,53.3467598455,"Stacja terenowa naukowo-dydaktyczna w Gugnach Instytutu Biologii, 11, Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5926579162,53.3482137103,"Stacja terenowa naukowo-dydaktyczna w Gugnach Instytutu Biologii, 11, Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5928188488,53.348232924,"Stacja terenowa naukowo-dydaktyczna w Gugnach Instytutu Biologii, 11, Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5978764892,53.3423531155,"Carska Droga, Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
23.8134670258,52.7240122164,"Pogorzelce, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
20.980862975,52.1906039959,"Żwirki i Wigury, Okęcie, Włochy, Warszawa, województwo mazowieckie, 02-092, Polska"
20.9812277554,52.1906697676,"18, Żwirki i Wigury, Okęcie, Włochy, Warszawa, województwo mazowieckie, 02-092, Polska"
20.9911948441,52.196911054,"Racławicka, Wyględów, Mokotów, Warszawa, województwo mazowieckie, 02-634, Polska"
21.0179954766,52.2131382422,"Ludwika Waryńskiego, Marszałkowska Dzielnica Mieszkaniowa, Śródmieście Południowe, Śródmieście, Warszawa, województwo mazowieckie, 00-631, Polska"
22.7087402344,53.4815082715,"Łazy, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.8900146484,54.1881554811,"Krzemianka, gmina Jeleniewo, powiat suwalski, województwo podlaskie, 16-404, Polska"
22.5,53.35,"gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.4670410156,53.2422080609,"Schron ciężki bojowy ""Kołodzieje"", Cmentarna, Mikołajewo, Burzyn, gmina Jedwabne, powiat łomżyński, województwo podlaskie, Polska"
22.4636077881,53.2832795087,"Szostaki, gmina Jedwabne, powiat łomżyński, województwo podlaskie, Polska"
22.45,53.25,"Rutkowskie, gmina Wizna, powiat łomżyński, województwo podlaskie, Polska"
23.7558746338,52.9486378849,"32, Rybaki, gmina Michałowo, powiat białostocki, województwo podlaskie, 16-050, Polska"
23.8437652588,52.9184254148,"Budy, gmina Michałowo, powiat białostocki, województwo podlaskie, Polska"
23.8327789307,52.9225653561,"Budy, gmina Michałowo, powiat białostocki, województwo podlaskie, Polska"
23.2360839844,53.108865487,"Zagórki, Dojlidy Górne, Sobolewo, gmina Supraśl, powiat białostocki, województwo podlaskie, 15-587, Polska"
23.2,53.1,"Franciszka Karpińskiego, Dojlidy, Białystok, województwo podlaskie, 15-574, Polska"
20.9789371525,52.1751844401,"1. Baza Lotnictwa Transportowego, Żwirki i Wigury, Nowy Służewiec, Okęcie, Włochy, Warszawa, województwo mazowieckie, 00-906, Polska"
20.9792491,52.174759,"Żwirki i Wigury, Nowy Służewiec, Okęcie, Włochy, Warszawa, województwo mazowieckie, 02-179, Polska"
20.9780018,52.1807355,"Żwirki i Wigury, Okęcie, Włochy, Warszawa, województwo mazowieckie, 02-143, Polska"
20.9412321,52.1935097,"Łopuszańska, Raków, Włochy, Warszawa, województwo mazowieckie, 02-241, Polska"
21.0391227,52.2348653,"Bulwar Flotylli Wiślanej, Solec, Śródmieście, Warszawa, województwo mazowieckie, 00-411, Polska"
20.9504385,52.2260295,"Władysława Warneńczyka, Odolany, Wola, Warszawa, województwo mazowieckie, 01-239, Polska"
20.9670874,52.2306214,"Płocka, Czyste, Wola, Warszawa, województwo mazowieckie, 01-220, Polska"
20.9507287,52.2265123,"Jana Kazimierza, Odolany, Wola, Warszawa, województwo mazowieckie, 01-239, Polska"
20.9528404,52.2278867,"Szkoła Podstawowa nr 132 im. Sándora Petőfiego, Grabowska, Odolany, Wola, Warszawa, województwo mazowieckie, 01-236, Polska"
20.9547351,52.2279511,"92, Marcina Kasprzaka, Odolany, Wola, Warszawa, województwo mazowieckie, 01-234, Polska"
20.955883,52.227986,"92, Marcina Kasprzaka, Odolany, Wola, Warszawa, województwo mazowieckie, 01-234, Polska"
20.9563841,52.2281501,"90, Marcina Kasprzaka, Odolany, Wola, Warszawa, województwo mazowieckie, 01-234, Polska"
20.9590295,52.2282793,"Czyste, Wola, Warszawa, województwo mazowieckie, 01-225, Polska"
20.961926,52.229166,"2, Jana Szymczaka, Czyste, Wola, Warszawa, województwo mazowieckie, 01-227, Polska"
20.9674653,52.231054,"8, Płocka, Czyste, Wola, Warszawa, województwo mazowieckie, 01-231, Polska"
20.9686001,52.2310554,"Skierniewicka, Czyste, Wola, Warszawa, województwo mazowieckie, 01-232, Polska"
20.9723103,52.2315075,"Siedmiogrodzka, Czyste, Wola, Warszawa, województwo mazowieckie, 01-230, Polska"
20.9726177,52.2315372,"Siedmiogrodzka, Czyste, Wola, Warszawa, województwo mazowieckie, 01-230, Polska"
20.9796325,52.2327003,"85, Grzybowska, Czyste, Wola, Warszawa, województwo mazowieckie, 00-844, Polska"
20.9827294,52.2332695,"Kolmex, 80/82, Grzybowska, Mirów, Wola, Warszawa, województwo mazowieckie, 00-844, Polska"
20.9827518,52.2332682,"Kolmex, 80/82, Grzybowska, Mirów, Wola, Warszawa, województwo mazowieckie, 00-844, Polska"
20.9867146,52.2338459,"Grzybowska, Mirów, Wola, Warszawa, województwo mazowieckie, 00-844, Polska"
20.9709442,52.2285372,"Zespół Szkół nr 36 im. Marcina Kasprzaka, Brylowska, Czyste, Wola, Warszawa, województwo mazowieckie, 01-220, Polska"
21.0257005689,52.2207461474,"Aleja Biura Odbudowy Stolicy, Ujazdów, Śródmieście, Warszawa, województwo mazowieckie, 00-584, Polska"
21.0142958162,52.2503594691,"Bugaj, Stare Miasto, Śródmieście, Warszawa, województwo mazowieckie, 00-285, Polska"
20.9516038,52.2265027,"EQlibrium, 3, Jana Kazimierza, Odolany, Wola, Warszawa, województwo mazowieckie, 01-248, Polska"
20.9655929,52.2286057,"Pamięci Więźniów Pawiaka, 44/52, Marcina Kasprzaka, Czyste, Wola, Warszawa, województwo mazowieckie, 01-234, Polska"
20.9693888,52.2288777,"24, Marcina Kasprzaka, Czyste, Wola, Warszawa, województwo mazowieckie, 01-211, Polska"
21.008183956,52.2604941136,"Most Gdański, Nowe Miasto, Śródmieście, Warszawa, województwo mazowieckie, 00-223, Polska"
21.0211730003,52.2368200848,"Tamka, Centrum, Śródmieście Północne, Śródmieście, Warszawa, województwo mazowieckie, 00-359, Polska"
21.008033752,52.2299916721,"Pasaż Kazimiery Iłłakowiczówny, Centrum, Śródmieście Północne, Śródmieście, Warszawa, województwo mazowieckie, 00-001, Polska"
23.8162994385,52.8993765866,"150, Łąkowa, Usadźba, Siemianówka, gmina Narewka, powiat hajnowski, województwo podlaskie, 17-220, Polska"
